filepath,relative_path,split_folder,class_name,label_idx,width,height,format,sha256
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_855.jpg,Training\glioma\Tr-gl_855.jpg,Training,glioma,0,512,512,JPG,94c81cb1c8d9f11e8602ecfbf769a4ac73c858c78be21a7c534ea45ea178fa16
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_857.jpg,Training\glioma\Tr-gl_857.jpg,Training,glioma,0,512,512,JPG,fe1144021c236c2be58382751422ca0572993d3c557c8a5b2f4e947a789b9899
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_858.jpg,Training\glioma\Tr-gl_858.jpg,Training,glioma,0,512,512,JPG,49ad14ef934e05f61b6bf64b8ce3ab2f9451adb28959bab389486c685c77546b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_859.jpg,Training\glioma\Tr-gl_859.jpg,Training,glioma,0,512,512,JPG,b64c20c15c20d2d0b9089626f7252173e3a00ecaca1917ef7019a90a3229febc
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_86.jpg,Training\glioma\Tr-gl_86.jpg,Training,glioma,0,512,512,JPG,2dcdd4b1766dc422b0ba2ba2da18bdb2ab04edebcfa5dd5be854f66af47458ab
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_860.jpg,Training\glioma\Tr-gl_860.jpg,Training,glioma,0,512,512,JPG,58c4e517b23b5aef840a8a4205533f2b75a4843682a985ba9b43bd43d66686d3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_861.jpg,Training\glioma\Tr-gl_861.jpg,Training,glioma,0,512,512,JPG,8f92f446ee6b036c6ff6da910f89fd3815460e11fa2c5481c81521375a387fc2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_862.jpg,Training\glioma\Tr-gl_862.jpg,Training,glioma,0,512,512,JPG,9458e2108f58e699fa18cb6bee590f4801f6c23b52bc923a8236571ddeb11989
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_863.jpg,Training\glioma\Tr-gl_863.jpg,Training,glioma,0,512,512,JPG,1d47c700cd1b49d3e0f8ca8e119bc9429b33dcabef96cc012dfe343a41a8e859
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_864.jpg,Training\glioma\Tr-gl_864.jpg,Training,glioma,0,512,512,JPG,6047e748651887e472a49b1d88466834342c5ef37dbfe6b468bab7c43dc78627
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_865.jpg,Training\glioma\Tr-gl_865.jpg,Training,glioma,0,512,512,JPG,842f6ca1c1f2a3a74ee6ab3ae3fda99245aabc2aaa764b4481dd9343162f1f20
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_866.jpg,Training\glioma\Tr-gl_866.jpg,Training,glioma,0,512,512,JPG,eedae8d3a5445292fe51d2f4a166c93a40ae43c907ba3a97b3c32b0afb511c17
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_867.jpg,Training\glioma\Tr-gl_867.jpg,Training,glioma,0,512,512,JPG,354323838bb80655cffbc58d32b874124bf4a290d62cae6ed0a052a872a56b3b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_868.jpg,Training\glioma\Tr-gl_868.jpg,Training,glioma,0,512,512,JPG,7e5ffb95e6785b3976ea590374de2be588c5578cc2ea2bfa7487eb34d75d9d19
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_869.jpg,Training\glioma\Tr-gl_869.jpg,Training,glioma,0,512,512,JPG,3d9618b232c695e3023ff62ae1230ba287fd2fe3dea69453a43cb6a658193ff0
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_87.jpg,Training\glioma\Tr-gl_87.jpg,Training,glioma,0,512,512,JPG,fc995e13b75f7a73ebce395e7bba9ea485bc180661083c62cce261d734fc6b9b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_870.jpg,Training\glioma\Tr-gl_870.jpg,Training,glioma,0,512,512,JPG,f291633e2c43f4ee589e0eb3fadb42a9758a8a3ff4ef54a08897601eb3145227
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_871.jpg,Training\glioma\Tr-gl_871.jpg,Training,glioma,0,512,512,JPG,e0b93cd78307522e9435feb6e10ec793e308a2a9cafdf8105f1524d3762e18a5
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_872.jpg,Training\glioma\Tr-gl_872.jpg,Training,glioma,0,512,512,JPG,6ea0335ff4facceed2d8493142f0b9a569aae6609e9b424e40b6467f1d4cd3d3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_873.jpg,Training\glioma\Tr-gl_873.jpg,Training,glioma,0,512,512,JPG,3172659b68ceef5a762bc5f6b97f8d584d529d95e4193e837248f2cd34c6435f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_874.jpg,Training\glioma\Tr-gl_874.jpg,Training,glioma,0,512,512,JPG,d02ffd7f3db1fe8fae42487ac44dd4f56d9a48d7650adf3b370a57ecf04e3980
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_875.jpg,Training\glioma\Tr-gl_875.jpg,Training,glioma,0,512,512,JPG,63d9647a0d7c1b05b50082309d7bbf973fedfb0402dbb2d916d7ae6e93fb62be
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_878.jpg,Training\glioma\Tr-gl_878.jpg,Training,glioma,0,512,512,JPG,6423207439a4043ccb32cc51e2142c0000254cf789be24a5eaeecbfb5a95e71a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_880.jpg,Training\glioma\Tr-gl_880.jpg,Training,glioma,0,512,512,JPG,4d1c448939dc09f60e049a5969f4157d2a40b877f0b9fe27e3f2461fd120b909
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_881.jpg,Training\glioma\Tr-gl_881.jpg,Training,glioma,0,512,512,JPG,cb2fc2bf4494afc99a779e0a99f42d59b6341740ea0679aaccc178ecadebaf6d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_882.jpg,Training\glioma\Tr-gl_882.jpg,Training,glioma,0,512,512,JPG,e56c899bee7db956bcf23da3742f12a1b575b2954b7b411e441d7a53f5a71cb9
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_883.jpg,Training\glioma\Tr-gl_883.jpg,Training,glioma,0,512,512,JPG,1c43ea5a3bf0e75e7a3efcd121d2fb12fb5d3fba69bef6382fd2325c8fb0a6a8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_884.jpg,Training\glioma\Tr-gl_884.jpg,Training,glioma,0,512,512,JPG,260068969775bc459c444ac90c2f8663001c05019076fb2739a218ed5debf3d3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_885.jpg,Training\glioma\Tr-gl_885.jpg,Training,glioma,0,512,512,JPG,335bd7878ded8ea8db4dbd897a52231e781ba4fd863c714415f331adaa340c4c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_888.jpg,Training\glioma\Tr-gl_888.jpg,Training,glioma,0,512,512,JPG,d7f3337ad798b840bb8626b03187caa5fc68fd5bb6a9af4ae1209c5b6dc5f705
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_889.jpg,Training\glioma\Tr-gl_889.jpg,Training,glioma,0,512,512,JPG,053980449dbdc2afd6b1dc58c4982d6c43466accabf7393e830008b6111b612e
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_89.jpg,Training\glioma\Tr-gl_89.jpg,Training,glioma,0,512,512,JPG,2b707e0e26e4a06122e91797d0687d57423353e165c3ff6adcb9729d887ddb8c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_890.jpg,Training\glioma\Tr-gl_890.jpg,Training,glioma,0,512,512,JPG,e91e724df60c0f8693754373178338cfb1c7d2eb9c56c4dd0f00499df2f3e249
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_891.jpg,Training\glioma\Tr-gl_891.jpg,Training,glioma,0,512,512,JPG,7a91e948f7f97cb33b9944945365e9557b8701a95dbb7c5f4a2376c5c7cc9a82
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_892.jpg,Training\glioma\Tr-gl_892.jpg,Training,glioma,0,512,512,JPG,c8620654ebc8386cd4605e9efd7afbcc0c34a7672abb00c7be29bfbb9e7ebcb5
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_894.jpg,Training\glioma\Tr-gl_894.jpg,Training,glioma,0,512,512,JPG,bd184d74d28b36305f758fb1b740bbfade635b9103dbc6b6236a7bab713cc8c3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_895.jpg,Training\glioma\Tr-gl_895.jpg,Training,glioma,0,512,512,JPG,29bcc1bb24dd430463715cda9efdd30a8f9b3c9bebee300d22c447ff34cc7220
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_896.jpg,Training\glioma\Tr-gl_896.jpg,Training,glioma,0,512,512,JPG,38ca0b0926e30444a230c6963e8acb6b489507b9903b43d0ef5e3e23694f5612
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_898.jpg,Training\glioma\Tr-gl_898.jpg,Training,glioma,0,512,512,JPG,f02ff7faf9c9bda4cf1dd9a9c85069e1fb87ae3f3a200696ec302d7e9b251038
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_899.jpg,Training\glioma\Tr-gl_899.jpg,Training,glioma,0,512,512,JPG,8d872ed6256067b8c80fb2d0f60cb36513116ddafe07e821deb0c673e13aa6ea
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_9.jpg,Training\glioma\Tr-gl_9.jpg,Training,glioma,0,512,512,JPG,e8b2bdd8423a91c4b99c63f5603c29673bc384db8635a74b601e2dc0ae908fdb
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_90.jpg,Training\glioma\Tr-gl_90.jpg,Training,glioma,0,512,512,JPG,e6ba18e01130b322141d8c26282fdb59edd206a5ba72c96176791710c67c11bf
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_900.jpg,Training\glioma\Tr-gl_900.jpg,Training,glioma,0,512,512,JPG,65fc5676e495ffb5eec241cbf85a75bc5952a6e4a7a1073fabfaa3b0d0470bed
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_901.jpg,Training\glioma\Tr-gl_901.jpg,Training,glioma,0,512,512,JPG,85d59fc3d0101e5fb737eef4cd85c8219bb99ae9b1b27d0e93b24e0ab2c0626f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_904.jpg,Training\glioma\Tr-gl_904.jpg,Training,glioma,0,512,512,JPG,240ae01bd3945265a0263fdad36389fe417588f8ce85ef42a22623bc40bf0e70
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_907.jpg,Training\glioma\Tr-gl_907.jpg,Training,glioma,0,512,512,JPG,fc4eb2e160feadca9e7b0cd2acbd38592226cb66c24bcdc59e4b5ded010f49b0
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_908.jpg,Training\glioma\Tr-gl_908.jpg,Training,glioma,0,512,512,JPG,6bd25d7590dfe327aa5191cdbc360a84d97c78ad70ff040d8d17061b3e4446cb
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_909.jpg,Training\glioma\Tr-gl_909.jpg,Training,glioma,0,512,512,JPG,2fe9e7ae44292cb1e09ed72f3d2d7da76b67d7432d7c205d3b537ae3291a3c8c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_91.jpg,Training\glioma\Tr-gl_91.jpg,Training,glioma,0,512,512,JPG,9360dfe3b40e0a0d0e810dc83022412fa96b8db515b2083d6ca2dec712c5bf0a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_910.jpg,Training\glioma\Tr-gl_910.jpg,Training,glioma,0,512,512,JPG,7c7553a848fc1e05bcff0a0ba24f33a4375619bbabf79c083fafe0c2c6bc2f10
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_911.jpg,Training\glioma\Tr-gl_911.jpg,Training,glioma,0,512,512,JPG,339c684bf539d66abb62bd5fc2de9ed3dc386dd9b96ffb9816d569ca195e7af4
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_912.jpg,Training\glioma\Tr-gl_912.jpg,Training,glioma,0,512,512,JPG,6c0dfe4b84f809fc972b89e5d716c8503cb25f0da9cc8992230c17bf93d4e190
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_913.jpg,Training\glioma\Tr-gl_913.jpg,Training,glioma,0,512,512,JPG,6de70bf606e023da70c47b35485fab22da5217305b21865bde941c73adea485c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_914.jpg,Training\glioma\Tr-gl_914.jpg,Training,glioma,0,512,512,JPG,55d46c31edb02631660c7bd337d2aa3d3389f139065b0628b46083f8f45a5061
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_915.jpg,Training\glioma\Tr-gl_915.jpg,Training,glioma,0,512,512,JPG,b5a57076f6b6d236c617e855e541b206cd4531bcda73e19555de79b771ef3104
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_916.jpg,Training\glioma\Tr-gl_916.jpg,Training,glioma,0,512,512,JPG,a91b2884cf242230dd0ef5de2e64f8021c404060532d10f498a184f51fe095ea
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_917.jpg,Training\glioma\Tr-gl_917.jpg,Training,glioma,0,512,512,JPG,1ddaff7cb6b968a84a4a8f06cd0a50f79d2760c43a11c3a0d4a58e411c218f07
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_918.jpg,Training\glioma\Tr-gl_918.jpg,Training,glioma,0,512,512,JPG,d0650815000596d0b080e15ace6cd70f03291016c2e95dc0b10323cb80ea1e4f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_919.jpg,Training\glioma\Tr-gl_919.jpg,Training,glioma,0,512,512,JPG,3bcd10d5e1340fa7e0eba7be43fe8235da6845e82c9b0877b41bfe87ab0998de
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_92.jpg,Training\glioma\Tr-gl_92.jpg,Training,glioma,0,512,512,JPG,8352602a8da56d20399496122302aa61410446fa02ee759ab485b89b5531fe1c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_920.jpg,Training\glioma\Tr-gl_920.jpg,Training,glioma,0,512,512,JPG,73d739ab9088e5d4d97354128d08e1145af1f10054002ea186b759bc8fc3365c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_922.jpg,Training\glioma\Tr-gl_922.jpg,Training,glioma,0,512,512,JPG,42f68e51aa6304064431da33b71356dfd91171ad37262396bfb95e457e142da2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_923.jpg,Training\glioma\Tr-gl_923.jpg,Training,glioma,0,512,512,JPG,e585a8d89882af649da0f3f66f05163342e4290977c43e572c2fc988b6769969
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_925.jpg,Training\glioma\Tr-gl_925.jpg,Training,glioma,0,512,512,JPG,c746b5ec5c4b565d061407c188714f6c160e403849ea4d642fcb81f1119b44a1
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_927.jpg,Training\glioma\Tr-gl_927.jpg,Training,glioma,0,512,512,JPG,fb479e7359c1d53273a80c2d924e6b356f541deb6f014496322baec0e026c805
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_928.jpg,Training\glioma\Tr-gl_928.jpg,Training,glioma,0,512,512,JPG,3f092422a581888fc028c43ee346f415304dacd5f02f8c651b31e7e8974e61a2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_929.jpg,Training\glioma\Tr-gl_929.jpg,Training,glioma,0,512,512,JPG,75ab36c9c5f94f6c29ea4709721e8b953d87cfadf6e51cffa9235744c5fd02fe
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_93.jpg,Training\glioma\Tr-gl_93.jpg,Training,glioma,0,512,512,JPG,6b08c5b6614e0dfb1ef8e9205a84111f7bbc2d98f98b8a4795fc0cd4882743a9
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_930.jpg,Training\glioma\Tr-gl_930.jpg,Training,glioma,0,512,512,JPG,a45d47d3297ff75dc9838a2fd7782022e7adeb1fdd5020ea18fd0c80559b8899
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_931.jpg,Training\glioma\Tr-gl_931.jpg,Training,glioma,0,512,512,JPG,57aaaf1c82e82c9e3c0ba5c1190de5edfe67307c2474324f49cbd3f34c092b06
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_932.jpg,Training\glioma\Tr-gl_932.jpg,Training,glioma,0,512,512,JPG,0ab4cc1980d59476e5914ea4b1c5cd2f8000f3a33ecfefc03e637f984f8701fa
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_933.jpg,Training\glioma\Tr-gl_933.jpg,Training,glioma,0,512,512,JPG,ab30614ccf9f81f1f29c359ed49a2a1421c4aa336da09f267ac3d695844ed37a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_934.jpg,Training\glioma\Tr-gl_934.jpg,Training,glioma,0,512,512,JPG,de4c5f93106783db2f6cd5d40cbebde39fd265ba5c09981d3eb736c7f216216a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_935.jpg,Training\glioma\Tr-gl_935.jpg,Training,glioma,0,512,512,JPG,ab20f2d55b645d2e207356a7d60474142dde7002ce4497d1de09fcd8bef90e39
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_936.jpg,Training\glioma\Tr-gl_936.jpg,Training,glioma,0,512,512,JPG,479c5b0bb8b6875f662c99db8ecc59da354e71111b27529d7625685a55bc2924
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_939.jpg,Training\glioma\Tr-gl_939.jpg,Training,glioma,0,512,512,JPG,9d0582e0ea1b87ad06e2753a605cc54f5d622e0a68ba1b0ef96eff29b5cb6437
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_94.jpg,Training\glioma\Tr-gl_94.jpg,Training,glioma,0,512,512,JPG,491e9e553b5864ac5e3a7fcd69b9ad509ca98fc4231497e952fd393c6c04ac6c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_940.jpg,Training\glioma\Tr-gl_940.jpg,Training,glioma,0,512,512,JPG,4cde248af7624252afe1d9c5e77a3a70c8841478dc9d9dc3e2ebf65a37a4d1fe
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_941.jpg,Training\glioma\Tr-gl_941.jpg,Training,glioma,0,512,512,JPG,8835d88b5fc5f78a7f090b86e46bb6e78cd4d73d8c079e57b2d7a49e838ad62a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_944.jpg,Training\glioma\Tr-gl_944.jpg,Training,glioma,0,512,512,JPG,9d1ae8723191788b7c6c947da53d06541ec5c41fee9523ddeec67b04252384b6
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_945.jpg,Training\glioma\Tr-gl_945.jpg,Training,glioma,0,512,512,JPG,8f3e05adbe2b23299deccdcc522295b34f9b27cfe51bdb5b500ea2fc6da5438d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_946.jpg,Training\glioma\Tr-gl_946.jpg,Training,glioma,0,512,512,JPG,a49f9a4f746c652742c6e1ae76e22d4db132c3020d678b8e6d9f863e6ec5f954
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_947.jpg,Training\glioma\Tr-gl_947.jpg,Training,glioma,0,512,512,JPG,4073419a9e022848bd351e286fbb82c04607aea56bf762b51ab1d7ffd2a3c830
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_948.jpg,Training\glioma\Tr-gl_948.jpg,Training,glioma,0,512,512,JPG,04988ea9700c3a21a60aa075e3f0615550b0372f75326462f3c9b2e300b4f0e2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_949.jpg,Training\glioma\Tr-gl_949.jpg,Training,glioma,0,512,512,JPG,632c68fb5e5558ceba8a43789dab21e2131b1ea645ba0b8cb03435f713f92c7c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_95.jpg,Training\glioma\Tr-gl_95.jpg,Training,glioma,0,512,512,JPG,c44e5920cfb60484613272eede5c1e2b6819513b00215d47308215f9618380db
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_950.jpg,Training\glioma\Tr-gl_950.jpg,Training,glioma,0,512,512,JPG,e4349780789fefd67ee069c48ed9746f0a11a2498ae67fe4f7db22eb04bade06
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_951.jpg,Training\glioma\Tr-gl_951.jpg,Training,glioma,0,512,512,JPG,5c14e8851aafe430aa95f57dad831a021a928f085985b7f48531e7ccb8b44470
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_952.jpg,Training\glioma\Tr-gl_952.jpg,Training,glioma,0,512,512,JPG,4d2aef2c6a6c428ab3a48c439fb64a3dbb5031490d22209ca7ff0f79f7e55a14
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_953.jpg,Training\glioma\Tr-gl_953.jpg,Training,glioma,0,512,512,JPG,3741adb44f77a93860602f511e6118dc755d533978b555124c141d05af25b29b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_954.jpg,Training\glioma\Tr-gl_954.jpg,Training,glioma,0,512,512,JPG,82f40def618ad530ceb715478291d65e0ad0b86b843acd4d5bba4414c375b523
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_955.jpg,Training\glioma\Tr-gl_955.jpg,Training,glioma,0,512,512,JPG,b4f34c13ddba75954871e7f26dad67c3593306528779c792ea2a0c0d79bdcc3a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_956.jpg,Training\glioma\Tr-gl_956.jpg,Training,glioma,0,512,512,JPG,19adbda514220979a50ad99dde80d92caf4c36048f5013e9f61bf16750466c68
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_957.jpg,Training\glioma\Tr-gl_957.jpg,Training,glioma,0,512,512,JPG,935725a604ff6ceb3547804403932afd6d69672de8a22da46ee122867389d976
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_958.jpg,Training\glioma\Tr-gl_958.jpg,Training,glioma,0,512,512,JPG,597e2e62ffd9302440980aa1d4935210c61b599da4d55c51d766e42a2faa192f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_959.jpg,Training\glioma\Tr-gl_959.jpg,Training,glioma,0,512,512,JPG,8f7db54485a24879e7849809fdba3627c525dbb79d6ee6f71960715a86b28f71
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_96.jpg,Training\glioma\Tr-gl_96.jpg,Training,glioma,0,512,512,JPG,6a6123190bead8fe55e131dd3eca432ac00b6d4c0b958704efcae9c1deadafde
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_960.jpg,Training\glioma\Tr-gl_960.jpg,Training,glioma,0,512,512,JPG,b2dd3826363764467eaf32a49acd39d802f01e519ff24d0cfb8ed3bc1085780c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_961.jpg,Training\glioma\Tr-gl_961.jpg,Training,glioma,0,512,512,JPG,0e9f303e3494540dc1cb1cc88fed0e21e0ee2266147fe79dcb43346c46f1c010
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_962.jpg,Training\glioma\Tr-gl_962.jpg,Training,glioma,0,512,512,JPG,d0c2ff85a97206d2c459c6381a8c70d8bf82b0af99ec78a22d8ee55186a72921
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_963.jpg,Training\glioma\Tr-gl_963.jpg,Training,glioma,0,512,512,JPG,2afc9c088f3480c8706693fce83937948aed2d1b7f9ac2d3905a67463707e74c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_964.jpg,Training\glioma\Tr-gl_964.jpg,Training,glioma,0,512,512,JPG,75e01feaaa0cad06729098926a25ab4398d62a292f1dce5de62e363c7b7f428d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_965.jpg,Training\glioma\Tr-gl_965.jpg,Training,glioma,0,512,512,JPG,3495441cbbb6f3846fe7fff6913e62eaac64f9b8f7a715525b9a6ba940ee7acd
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_966.jpg,Training\glioma\Tr-gl_966.jpg,Training,glioma,0,512,512,JPG,16c7fe6051b5106b6b15618980505b2bfac09f3b6e6b4ff4dd0f8b3646e16aee
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_969.jpg,Training\glioma\Tr-gl_969.jpg,Training,glioma,0,512,512,JPG,bb782b8598de2e0ff2997d0b49ea258d97e88899f61dcf111176f6b677e9a1f0
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\glioma\Tr-gl_97.jpg,Training\glioma\Tr-gl_97.jpg,Training,glioma,0,512,512,JPG,39e358477374a50436c2736593dc5cc0d9992e7eb507fff20ea4685ecdeef0ae
